distance,wikidata_qid,osm_name,wikidata_url,josm_url,osm_type,score,place,location,osm_id,place_label
9.628082378001304,Q1982217,Tilehurst,http://www.wikidata.org/entity/Q1982217,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q1982217,node,57,,Point(-1.037 51.373),,Stratfield Mortimer
13.754527109051569,Q1231912,Tilehurst,http://www.wikidata.org/entity/Q1231912,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q1231912,node,53,,Point(-1.101 51.353),,Silchester
9.157735785470017,Q2429500,Tilehurst,http://www.wikidata.org/entity/Q2429500,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2429500,node,50,,Point(-0.9738 51.4074),,Three Mile Cross
11.65261739517073,Q2913477,Tilehurst,http://www.wikidata.org/entity/Q2913477,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2913477,node,50,,Point(-1.0914 51.3693),,Mortimer West End
0.30828491786947976,Q9286781,Havenstreet,http://www.wikidata.org/entity/Q9286781,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q9286781,node,100,,Point(-1.2089 50.7092),,Havenstreet
14.644166216963791,Q7319001,Havenstreet,http://www.wikidata.org/entity/Q7319001,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7319001,node,67,,Point(-1.33391 50.7454),,Rew Street
12.533961610651579,Q1026673,Havenstreet,http://www.wikidata.org/entity/Q1026673,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q1026673,node,64,,Point(-1.2084 50.5976),,Ventnor
10.475005609916868,Q1860807,Havenstreet,http://www.wikidata.org/entity/Q1860807,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q1860807,node,48,,Point(-1.112369444 50.697980555),,St Helens
19.068859048359013,Q6527332,Havenstreet,http://www.wikidata.org/entity/Q6527332,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q6527332,node,46,,Point(-1.3615 50.7849),,"Lepe, Hampshire"
15.728019736104574,Q2714057,Great Ashby,http://www.wikidata.org/entity/Q2714057,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2714057,node,60,,Point(-0.02807 51.899),,Great Munden
5.509914783129733,Q5600276,Great Ashby,http://www.wikidata.org/entity/Q5600276,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q5600276,node,60,,Point(-0.216667 51.9333),,Great Wymondley
15.972163728069502,Q6967733,Great Ashby,http://www.wikidata.org/entity/Q6967733,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q6967733,node,54,,Point(-0.025 51.903),,Nasty
14.740604936384369,Q7973993,Great Ashby,http://www.wikidata.org/entity/Q7973993,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7973993,node,47,,Point(-0.098 51.816),,"Waterford, Hertfordshire"
19.709115838115302,Q19792,Great Ashby,http://www.wikidata.org/entity/Q19792,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q19792,node,45,,Point(-0.0292 51.817),,Ware
0.21371988971936937,Q5597359,Grappenhall,http://www.wikidata.org/entity/Q5597359,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q5597359,node,100,,Point(-2.543 53.3725),,Grappenhall
10.783797192430589,Q5881521,Grappenhall,http://www.wikidata.org/entity/Q5881521,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q5881521,node,55,,Point(-2.45666 53.4133),,Hollins Green
17.11053444084666,Q3817101,Grappenhall,http://www.wikidata.org/entity/Q3817101,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q3817101,node,54,,Point(-2.694 53.331),,Halton
